"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"MATN2" 236.720916855445 -0.0283330613580539 0.237968361236726 -0.119062303958419 0.905225995336588 0.995544892111965
"MATN3" 46.4871001884186 -0.133217523606644 0.556543322816201 -0.239365954356511 0.810821827224238 0.991105008386124
"MATN4" 10.6597356758628 0.15490177352547 1.03329214966623 0.149910916845256 0.880834898655558 0.995544892111965
"MATR3" 24102.7616534094 0.0506774860517905 0.0528715296579929 0.958502361849659 0.337809501083874 0.848476831041075
"MAU2" 2696.38773096335 -0.157414234332974 0.0838735303768085 -1.87680467992439 0.0605448688218185 0.384758658147603
"MAVS" 3432.34934714058 -0.189364215788474 0.0709405752806641 -2.66933577912623 0.00760014285596553 0.0982778847619799
"MAX" 2248.67160104584 0.0913601703501697 0.0865300416421516 1.05582025174555 0.291050343998437 0.815042327105364
"MAZ" 24502.7930417253 0.0480121262359915 0.0556560762648592 0.862657403434421 0.388325859065944 0.877948630205091
"MB" 2.72748657848815 -1.2758339593704 1.96907869897068 -0.647934468052158 0.517027336176044 NA
"MB21D2" 410.309152185456 1.18234587184917 0.182866247684151 6.46563204977734 1.00876267731264e-10 7.244716045726e-09
"MBD1" 3218.85198456325 0.0536150043361735 0.085994025552696 0.623473595887414 0.532973348229922 0.936405875585136
"MBD2" 6552.70015293408 0.0573231503341107 0.0715165508411959 0.801536842309383 0.422820924197154 0.89512031722308
"MBD3" 5966.65482638375 0.121209419339783 0.0614741015944247 1.97171518080023 0.0486421296661671 0.341591167946449
"MBD4" 1869.45559909143 0.0638086445447195 0.0852397736260344 0.748578296613762 0.454111417344771 0.905658253420081
"MBD5" 690.812233775259 -0.151087870302614 0.136412016285609 -1.10758475988126 0.268041188215499 0.795122588952145
"MBD6" 2405.65845314296 0.0543604040009003 0.124506803676608 0.436605891370363 0.66239718935421 0.969169477676044
"MBIP" 781.233993756239 -0.299373589459838 0.126251344816364 -2.37125069752948 0.0177280018740401 0.179218873995071
"MBL2" 0.468494198987992 2.41974649039733 4.90257519476935 0.493566420557711 0.621612420600341 NA
"MBLAC1" 70.3533958654059 0.129941854709787 0.422322159532623 0.307684197423104 0.758322645407444 0.985994016809203
"MBLAC2" 678.504245232615 -0.54942839238124 0.135497904143533 -4.05488480323082 5.01590157200873e-05 0.00151409691358807
"MBNL1" 9355.13451745051 -0.0527293578636318 0.0500261661602743 -1.05403555600677 0.291866638702226 0.815042327105364
"MBNL1-AS1" 834.545898786215 0.0396002195364722 0.126292054457586 0.313560656737685 0.753854744849862 0.984993425652582
"MBNL2" 4067.3065543223 0.550205271828528 0.0649464423156854 8.47167684958236 2.41885396455317e-17 2.68562297363234e-15
"MBNL3" 1311.40878366229 -0.00760546756440463 0.105940433781657 -0.0717900360883881 0.942769002410311 0.996035959224712
"MBOAT1" 218.325445064282 -0.478777023614466 0.231390658838387 -2.0691285725102 0.0385340231538664 0.296301554054588
"MBOAT2" 1183.9690536046 -0.087974350295651 0.108347192271875 -0.811967051946279 0.416810537547781 0.893317370189215
"MBOAT4" 9.91219885314261 -0.610437632688693 1.24704522530157 -0.489507212973029 0.624482649216917 0.960867804667642
"MBOAT7" 887.389523115506 1.08462841762717 0.406228994809906 2.66999261865765 0.00758529144263766 0.0982173226409632
"MBOAT7_1" 272.903323085299 -0.312588371770174 1.0839689509833 -0.288373916509892 0.77306053166934 0.986877039935876
"MBOAT7_2" 393.575135401957 -0.165971434674372 0.203478362482146 -0.815671173336352 0.414688230410618 0.892332582234655
"MBOAT7_3" 393.575135401957 -0.165971434674372 0.203478362482146 -0.815671173336352 0.414688230410618 0.892332582234655
"MBOAT7_4" 393.575135401957 -0.165971434674372 0.203478362482146 -0.815671173336352 0.414688230410618 0.892332582234655
"MBOAT7_5" 393.575135401957 -0.165971434674372 0.203478362482146 -0.815671173336352 0.414688230410618 0.892332582234655
"MBOAT7_6" 393.575135401957 -0.165971434674372 0.203478362482146 -0.815671173336352 0.414688230410618 0.892332582234655
"MBOAT7_7" 272.903323085299 -0.312588371770174 1.0839689509833 -0.288373916509892 0.77306053166934 0.986877039935876
"MBOAT7_8" 393.575135401957 -0.165971434674372 0.203478362482146 -0.815671173336352 0.414688230410618 0.892332582234655
"MBOAT7_9" 393.575135401957 -0.165971434674372 0.203478362482146 -0.815671173336352 0.414688230410618 0.892332582234655
"MBP" 840.800848457913 0.171898039882235 0.127386769017377 1.34941832034994 0.17720263957786 0.663863868199802
"MBTD1" 800.262713384023 -0.190103932039425 0.14952548908227 -1.2713814427641 0.203592981195106 0.707794278155164
"MBTPS1" 6134.10527633549 0.055477309664299 0.0587324083379862 0.944577469819471 0.34487463386133 0.852653321162916
"MBTPS1-DT" 18.5620907644293 0.0490730171294882 0.764017230702868 0.0642302492109279 0.948786891729047 0.996035959224712
"MBTPS2" 1707.29272548711 -0.0712430468167547 0.104961766228081 -0.678752362664555 0.497294782170006 0.92316226504477
"MC1R" 289.01610780439 0.0668728246658051 0.23700129457686 0.282162275886296 0.777819082996051 0.987994297632338
"MC2R" 0.240033714447536 -1.33713917079919 4.99740522803682 -0.267566689068454 0.789032874556612 NA
"MCAM" 17009.002522665 0.12360126909797 0.0507448006737502 2.4357425284342 0.0148612583724363 0.158940401018888
"MCAT" 1338.73991735183 -0.00129400951657559 0.103101669894689 -0.0125508104562936 0.989986165013343 0.99804307122568
"MCC" 1422.10335735921 -0.0142841177977355 0.102503993612752 -0.139351817371127 0.889172144941681 0.995544892111965
"MCCC1" 1348.39024948223 -0.0602914441798304 0.106656676275475 -0.565285233754222 0.571879770692112 0.949454558911382
"MCCC2" 4124.44855354853 0.052783950118059 0.0638233215371573 0.827032326848247 0.408218738998158 0.889643522574473
"MCCC2_1" 12.0769008172392 -0.809924798023234 0.970146927237453 -0.834847563069173 0.403803541998639 0.886788749331784
"MCCC2_2" 0.480067428895073 -2.33612373655901 4.89237766145885 -0.477502739611153 0.633004170472487 NA
"MCCC2_3" 0.480067428895073 -2.33612373655901 4.89237766145885 -0.477502739611153 0.633004170472487 NA
"MCEE" 170.069837240262 -0.231981830500111 0.264414992075763 -0.877339929475862 0.380302030334213 0.875229611426588
"MCF2" 11.7915356659242 -0.421270064058702 1.00644705644107 -0.418571509909689 0.675529314667089 0.971384505400334
"MCF2L" 2.08914991198162 1.73718733595412 2.49441079440289 0.696431934889044 0.486158369490976 NA
"MCF2L2" 15.3900088629743 0.0863765075431992 0.913033427956835 0.0946038829448891 0.924629465527812 0.995544892111965
"MCFD2" 6858.79274792598 -0.0566374603390933 0.0579199827201984 -0.97785699648253 0.328145056629759 0.845708331726879
"MCHR1" 0.468494198987992 2.41974649039733 4.90257519476935 0.493566420557711 0.621612420600341 NA
"MCHR2" 0.987888369506628 3.48722517408708 3.78643181268614 0.920979261373046 0.357061254593368 NA
"MCIDAS" 301.645599142711 -0.121545307841913 0.19624857561814 -0.619343643433194 0.53568999895206 0.937903983026504
"MCL1" 16884.0393538754 -0.0563095323464891 0.0508418317030867 -1.10754334492379 0.268059082863778 0.795122588952145
"MCM10" 2087.52233253271 0.119437151778873 0.0818374267383102 1.45944412647278 0.144442908366638 0.604919260076975
"MCM2" 12318.251287037 0.185695000984932 0.0642811490953796 2.8887940492383 0.00386722267362125 0.0586427588945753
"MCM3" 12933.4934750829 0.0591989254315579 0.049023924474119 1.20755174267638 0.227219730883663 0.745920346078673
"MCM3AP" 6671.75207775897 0.0280058628496584 0.0574566840108599 0.48742567260521 0.625956703998184 0.961549120881234
"MCM3AP-AS1" 446.968396804153 -0.197590190299248 0.166315740001065 -1.18804263684233 0.234816612197175 0.75695346755168
"MCM4" 16426.7736987788 0.0385687381966111 0.0502864317451224 0.766981009750252 0.443092806426677 0.901576499885694
"MCM5" 7213.26601765693 0.116145753157349 0.0859235157955716 1.35173417989182 0.176460366713117 0.663507882977533
"MCM6" 5069.64614043618 -0.001488466690121 0.0684858282768103 -0.021733937189236 0.982660192198898 0.997431192960773
"MCM7" 18990.7611819676 0.169737894668902 0.0530245800665692 3.20111718859077 0.00136895843526036 0.0258018614739462
"MCM8" 2975.17423526496 -0.0154730641114456 0.0841832864348317 -0.183802091445119 0.854168715356437 0.992495877760597
"MCM8-AS1" 30.9962531047798 -0.152073624008996 0.610728431504977 -0.249003675224766 0.803357938521539 0.990437437859283
"MCM9" 571.530998547567 -0.028736564710927 0.146305135258072 -0.19641528412682 0.844285134253216 0.991362019186515
"MCMBP" 4458.99183907515 0.0550931929802104 0.0654059007742755 0.842327562620755 0.399604627088169 0.884004001002276
"MCMDC2" 30.3209474856754 0.0961915070151695 0.599902732201451 0.160345172395161 0.872609176759241 0.995544892111965
"MCOLN1" 1276.81335611289 0.0524944841224371 0.109082499265362 0.481236536346086 0.630348396353579 0.962860557833419
"MCOLN2" 172.960852223702 -0.0817757797920307 0.255475435759874 -0.320092534723743 0.748898184621959 0.983370981582758
"MCOLN3" 275.120920097781 -0.156355794592882 0.215664747083751 -0.724994681361448 0.468455293322336 0.91204015890758
"MCPH1" 1028.07962882801 -0.365834490529475 0.126226510523874 -2.89823816733238 0.00375265499664833 0.0572198436308201
"MCPH1-AS1" 4.95594051040186 -0.193264232962418 1.44481966072551 -0.133763568018842 0.893589536743925 NA
"MCPH1-AS1_1" 4.95594051040186 -0.193264232962418 1.44481966072551 -0.133763568018842 0.893589536743925 NA
"MCPH1-DT" 70.2176201838143 -0.0589075601943528 0.399309084062406 -0.147523716703491 0.882718661303965 0.995544892111965
"MCPH1-DT_1" 70.2176201838143 -0.0589075601943528 0.399309084062406 -0.147523716703491 0.882718661303965 0.995544892111965
"MCPH1_1" 506.321737076173 0.302680149722511 0.192862784482075 1.56940671854005 0.11655319956867 0.543492942907829
"MCRIP1" 218.361273455296 0.103577992931662 0.232542178538132 0.445415939520312 0.656019195315996 0.968596525395278
"MCRIP1_1" 218.361273455296 0.103577992931662 0.232542178538132 0.445415939520312 0.656019195315996 0.968596525395278
"MCRIP2" 828.349011732685 0.0490961977037629 0.136311070100023 0.360177626569412 0.718714304895465 0.977252607574506
"MCRS1" 4463.07968742029 0.089684964972017 0.063532946028603 1.41162925030488 0.158059155119842 0.629993149807186
"MCTP1" 337.198315554373 0.11688532511582 0.186335108885874 0.627285570683353 0.530472060125142 0.935915900688489
"MCTP1-AS1" 0.240568838720453 -1.33874194226819 4.99728968972937 -0.267893603410591 0.78878121754043 NA
"MCTP2" 1025.837957263 0.316308168341535 0.118301359783996 2.67374921910513 0.0075008519812308 0.0973850533772834
"MCTS1" 1048.97619511211 -0.0156794194981542 0.11168992012307 -0.140383478481113 0.888357010845643 0.995544892111965
"MCTS1_1" 1048.97619511211 -0.0156794194981542 0.11168992012307 -0.140383478481113 0.888357010845643 0.995544892111965
"MCTS2" 513.395132451835 -0.0743706827030836 0.160194916315228 -0.464251203557163 0.642467779989662 0.965075425054061
"MCU" 3356.74343618292 0.0289597214391954 0.0744129495114497 0.389175830676346 0.697146081244589 0.973441148544372
"MCUB" 437.869866292924 0.0665192976897588 0.162789434745671 0.408621713034899 0.682817293721 0.97171332123596
"MCUR1" 3179.35295317345 0.100160507553004 0.0709186047790299 1.41233048598582 0.157852673968593 0.629993149807186
"MDC1" 1531.78168072163 0.0233952850149235 0.108764136907251 0.215101095638481 0.829688499703233 0.991362019186515
"MDC1-AS1" 0.474280813941532 0.0653241591525507 4.990275110933 0.013090292158329 0.989555756271523 NA
"MDC1-AS1_1" 0.474280813941532 0.0653241591525507 4.990275110933 0.013090292158329 0.989555756271523 NA
"MDC1-AS1_2" 0.474280813941532 0.0653241591525507 4.990275110933 0.013090292158329 0.989555756271523 NA
"MDC1-AS1_3" 0.474280813941532 0.0653241591525507 4.990275110933 0.013090292158329 0.989555756271523 NA
"MDC1-AS1_4" 0.474280813941532 0.0653241591525507 4.990275110933 0.013090292158329 0.989555756271523 NA
"MDC1-AS1_5" 0.474280813941532 0.0653241591525507 4.990275110933 0.013090292158329 0.989555756271523 NA
"MDC1-AS1_7" 0.474280813941532 0.0653241591525507 4.990275110933 0.013090292158329 0.989555756271523 NA
"MDC1_1" 2.40568838720453 -4.66106494321131 3.3636055566833 -1.38573470184399 0.165827927765287 NA
"MDC1_2" 1570.22471486316 0.0802776250118438 0.0941714602919509 0.852462357098071 0.393957523169446 0.881091154215156
"MDC1_4" 1199.76895948463 0.0597907026283228 0.1099155000963 0.54396970923972 0.586462317378708 0.953273905506273
"MDC1_5" 1908.99039243299 0.121020805757731 0.108590233172724 1.11447228928254 0.265076626024055 0.790831754131113
"MDC1_6" 53.1977643638335 0.487892730448353 0.795180352362349 0.61356235601006 0.539504565456188 0.939146032847482
"MDFI" 1.28514379471126 0.731454290717483 2.671136023091 0.273836406830025 0.784210343985776 NA
"MDFIC" 2637.08591634584 -0.0341121069952702 0.0740332372819179 -0.460767464015812 0.644965447013235 0.966507118903088
"MDFIC2" 58.6144663933205 -0.408620393093169 0.448973759328877 -0.910120880347155 0.362758763885731 0.862433738556293
"MDGA1" 26.248201700064 0.458758023456905 0.644709205376989 0.711573558483084 0.47672888548903 0.916154098912331
"MDH1" 3380.73775832705 0.0320999087199035 0.0951087909903667 0.337507273361879 0.735734530126982 0.980059298388971
"MDH1B" 14.5383135198108 -0.077606097917665 0.875802990436687 -0.0886113643879768 0.929390776141265 0.995544892111965
"MDH2" 13032.8428177659 0.118365600109103 0.0644562078184266 1.83637238545804 0.0663026007934599 0.402906972595445
"MDK" 211.227042470344 0.320529771953118 0.250613067550037 1.27898267670788 0.200903156272333 0.70312465145384
"MDM1" 354.631923751446 -0.246965465279958 0.186851042863229 -1.32172377256 0.186260149558217 0.678780669592663
"MDM2" 3683.53102430786 -0.24971422530498 0.0725686850496184 -3.44107413733953 0.000579409753599346 0.0125629820760783
"MDM4" 2669.5768073648 -0.0716167403698367 0.0879825251233902 -0.813988235384225 0.415651690640449 0.893027229862834
"MDN1" 8642.60249836655 0.0412491632728012 0.0584390670283983 0.705849106946836 0.480281979706909 0.916975118300713
"MDN1-AS1" 52.2391034929213 -0.458348418086143 0.493230740227878 -0.929277882952674 0.352745094142608 0.858150409560094
"MDP1" 18.019124324329 -0.424952478140983 0.803458695919905 -0.528903950257756 0.596872081537633 0.956224290580209
"MDP1_1" 18.019124324329 -0.424952478140983 0.803458695919905 -0.528903950257756 0.596872081537633 0.956224290580209
"MDS2" 0.240568838720453 -1.33874194226819 4.99728968972937 -0.267893603410591 0.78878121754043 NA
"ME1" 4067.95377793207 0.0411500989604194 0.0666617439727587 0.617297065873875 0.537038801805522 0.938327278009921
"ME2" 3067.27938004395 -0.0377424033299586 0.0725043045340554 -0.520553966726637 0.602677524206678 0.956224290580209
"ME3" 580.494471535319 0.012544003699126 0.154050555740797 0.081427838015932 0.935101711078805 0.995544892111965
"MEA1" 3134.26994575049 0.151349413672182 0.100975097107346 1.49887861470719 0.133905125171208 0.582900656417885
"MEAF6" 2205.24139825145 0.0251891036281797 0.0869850410954624 0.289579717511839 0.772137785538854 0.986877039935876
"MEAK7" 1127.64336871539 0.491261312493089 0.117413116966045 4.18404114623035 2.86372243128291e-05 0.00090547059983559
"MECOM" 1030.54381806546 -0.129821137061613 0.11376278860848 -1.14115642425397 0.253804834305821 0.77987581739529
"MECOM-AS1" 0.480602553167989 -2.33758463478015 4.89226991299739 -0.47781186981729 0.632784112073485 NA
"MECP2" 3842.85529478492 -0.024676561430322 0.071357448060716 -0.345816198602357 0.729480850674844 0.979218996434261
"MECR" 1011.17959241243 -0.0315577800568447 0.110906416192845 -0.284544223320422 0.775993348626017 0.987271052787172
"MED1" 7459.48144502928 0.0392433842364299 0.05309776806285 0.739077849561942 0.459859726328511 0.908480422634268
"MED10" 1451.95525951342 0.103948373918714 0.0956239521011897 1.08705373114798 0.277013064318171 0.80234113786548
"MED10_1" 1451.95525951342 0.103948373918714 0.0956239521011897 1.08705373114798 0.277013064318171 0.80234113786548
"MED11" 655.563146517746 0.0449158355907934 0.153868263170165 0.29191098063621 0.770354687638207 0.986877039935876
"MED12" 4322.99703580606 0.0530643910400875 0.0708540923623948 0.748924857701671 0.453902496951498 0.905618034474936
"MED12L" 60.2712388906565 -0.477214125210599 0.465661732654699 -1.02480855038279 0.30545353115423 0.828567364275285
"MED13" 5329.13507898282 0.0248890284568696 0.0675679112657723 0.368355747434175 0.712607989649555 0.976089587923498
"MED13L" 5301.75066115819 0.0328390347170358 0.0595919635440422 0.551064820892597 0.58158923997385 0.952299891297539
"MED14" 3884.76637641159 0.0737181735249698 0.0709763587320198 1.03862997259837 0.298976860658021 0.823219528409593
"MED14OS" 4.10575078800856 -1.216625784087 1.64962391683008 -0.737517061722088 0.460807971447327 NA
"MED15" 4508.97839585578 0.0935923506051321 0.0743112709750828 1.25946373110096 0.207862882496913 0.71479227962938
"MED15P9" 1.19598733010289 -1.92930544510206 3.14925821523304 -0.612622183779647 0.540126186492693 NA
"MED16" 1955.37265494576 0.103930514680058 0.099382813199611 1.04575943600342 0.295672113716992 0.81968703359712
"MED16_1" 325.422255566335 -0.0635114505321563 0.270425878055231 -0.234857148246681 0.814319610093528 0.991105008386124
"MED17" 2931.06661162918 -0.00654411154982592 0.0728416355960685 -0.0898402609479452 0.928414153922884 0.995544892111965
"MED18" 218.726879435204 0.0560784379595557 0.235139840166779 0.238489734107927 0.811501276678713 0.991105008386124
"MED18_1" 218.726879435204 0.0560784379595557 0.235139840166779 0.238489734107927 0.811501276678713 0.991105008386124
"MED19" 618.093784400214 0.118572503245411 0.153315888339476 0.773386923753553 0.439293426382521 0.900592079682543
